orig.ident	nCount_RNA	nFeature_RNA	gender	tissue	mouse	genotype	age	exp	age_gen	percent.mt	RNA_snn_res.1	seurat_clusters	State	cellType
5xC012	826	451	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.121065375302663	11	11	6	activated microglia
5xC012	798	463	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.37593984962406	10	10	6	activated microglia
5xC012	1039	510	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.288739172281039	11	11	6	activated microglia
5xC012	1101	558	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.0908265213442325	10	10	6	activated microglia
5xC012	926	503	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.755939524838013	11	11	6	activated microglia
5xC012	1241	762	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.56406124093473	17	17	9	activated microglia
5xC012	884	440	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.791855203619909	11	11	6	activated microglia
5xC012	1095	585	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0	10	10	6	activated microglia
5xC012	618	370	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.161812297734628	11	11	5	activated microglia
5xC012	499	301	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.601202404809619	15	15	7	activated microglia
5xC012	1215	683	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.246913580246914	10	10	6	activated microglia
5xC012	1002	605	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0	10	10	1	activated microglia
5xC012	1156	589	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0	10	10	6	activated microglia
5xC012	837	510	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.836320191158901	10	10	6	activated microglia
5xC012	1302	648	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.0768049155145929	11	11	6	activated microglia
5xC012	1057	623	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.283822138126774	10	10	5	activated microglia
5xC012	885	445	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.564971751412429	11	11	6	activated microglia
5xC012	996	464	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.502008032128514	11	11	6	activated microglia
5xC012	595	339	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.840336134453782	11	11	6	activated microglia
5xC012	986	555	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.50709939148073	10	10	6	activated microglia
5xC012	950	534	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.105263157894737	10	10	6	activated microglia
5xC012	536	316	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.373134328358209	11	11	6	activated microglia
5xC012	822	482	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.121654501216545	6	6	6	microglia
5xC012	649	376	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.770416024653313	11	11	6	activated microglia
5xC012	755	426	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0	11	11	6	activated microglia
5xC012	771	419	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	1.55642023346304	11	11	6	activated microglia
5xC012	904	493	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0	17	17	9	activated microglia
5xC012	472	330	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	1.27118644067797	16	16	8	S100a8/9
5xC012	1117	567	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	1.88003581020591	10	10	6	activated microglia
5xC012	915	460	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.327868852459016	17	17	6	activated microglia
5xC012	935	536	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.427807486631016	10	10	5	activated microglia
5xC012	1141	646	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	1.05170902716915	10	10	5	activated microglia
5xC012	953	534	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	3.25288562434418	10	10	6	activated microglia
5xC012	1104	564	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.452898550724638	10	10	6	activated microglia
5xC012	862	490	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	1.04408352668213	10	10	6	activated microglia
5xC012	1094	618	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0	10	10	6	activated microglia
5xC012	647	342	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0	17	17	8	activated microglia
5xC012	516	356	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	1.74418604651163	15	15	8	activated microglia
5xC012	857	395	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.350058343057176	11	11	6	activated microglia
5xC012	462	316	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.216450216450216	15	15	8	activated microglia
5xC012	720	386	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.416666666666667	11	11	6	activated microglia
5xC012	559	343	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	1.25223613595707	17	17	9	activated microglia
5xC012	1137	608	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.175901495162709	10	10	6	activated microglia
5xC012	950	511	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	1.36842105263158	10	10	6	activated microglia
5xC012	1069	630	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0	10	10	6	activated microglia
5xC012	643	388	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.15552099533437	17	17	7	activated microglia
5xC012	1030	570	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0	10	10	6	activated microglia
5xC012	658	357	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.759878419452888	11	11	6	activated microglia
5xC012	683	399	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.146412884333821	11	11	6	activated microglia
5xC012	590	356	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.169491525423729	11	11	6	activated microglia
5xC012	1039	572	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.481231953801732	10	10	6	activated microglia
5xC012	481	306	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.415800415800416	15	15	6	activated microglia
5xC012	876	473	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.114155251141553	11	11	6	activated microglia
5xC012	488	302	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.819672131147541	11	11	6	activated microglia
5xC012	705	472	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	1.13475177304965	20	20	0	endothelial
5xC012	1069	592	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	1.21608980355472	10	10	6	activated microglia
5xC012	1065	552	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.751173708920188	10	10	6	activated microglia
5xC012	977	568	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.102354145342886	5	5	1	microglia
5xC012	694	368	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.144092219020173	11	11	6	activated microglia
5xC012	674	377	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0	17	17	6	activated microglia
5xC012	1059	539	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.377714825306893	10	10	6	activated microglia
5xC012	973	548	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.822199383350462	10	10	6	activated microglia
5xC012	746	452	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.402144772117962	10	10	5	activated microglia
5xC012	1017	576	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.196656833824975	10	10	6	activated microglia
5xC012	1162	659	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.172117039586919	10	10	6	activated microglia
5xC012	574	353	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0	15	15	7	activated microglia
5xC012	525	340	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.761904761904762	3	3	8	microglia
5xC012	1031	542	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.2909796314258	10	10	6	activated microglia
5xC012	1166	585	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.514579759862779	10	10	6	activated microglia
5xC012	703	379	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.142247510668563	11	11	6	activated microglia
5xC012	865	467	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.23121387283237	17	17	5	activated microglia
5xC012	853	491	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0	17	17	9	activated microglia
5xC012	1128	643	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.709219858156028	10	10	6	activated microglia
5xC012	506	315	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.395256916996047	17	17	8	activated microglia
5xC012	492	306	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.203252032520325	11	11	6	activated microglia
5xC012	975	542	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.307692307692308	14	14	6	S100a8/9
5xC012	533	339	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.187617260787992	11	11	6	activated microglia
5xC012	1146	605	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.698080279232112	10	10	6	activated microglia
5xC012	742	429	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	1.48247978436658	11	11	6	activated microglia
5xC012	1145	627	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.436681222707424	10	10	6	activated microglia
5xC012	2232	303	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	1.47849462365591	11	11	6	activated microglia
5xC012	569	369	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.351493848857645	3	3	9	microglia
5xC012	464	329	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	1.07758620689655	11	11	6	activated microglia
5xC012	529	313	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.378071833648393	11	11	6	activated microglia
5xC012	440	308	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.227272727272727	15	15	7	activated microglia
5xC012	597	318	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.50251256281407	11	11	6	activated microglia
5xC012	1767	916	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.905489530277306	13	13	6	activated microglia
5xC012	2217	1045	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.09021199819576	13	13	6	activated microglia
5xC012	2304	1162	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0	2	2	1	microglia
5xC012	4930	1770	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.0811359026369168	13	13	6	activated microglia
5xC012	426	307	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0	15	15	7	activated microglia
5xC012	542	330	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0	11	11	6	activated microglia
5xC012	1450	713	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0	13	13	6	activated microglia
5xC012	1459	783	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	4.31802604523646	10	10	1	activated microglia
5xC012	441	303	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0	15	15	6	activated microglia
5xC012	723	452	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0	15	15	6	activated microglia
5xC012	445	311	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0	15	15	6	activated microglia
5xC012	861	495	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	1.74216027874564	11	11	6	activated microglia
5xC012	478	313	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0	11	11	6	activated microglia
5xC012	3127	1417	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.0959385992964503	13	13	6	activated microglia
5xC012	507	328	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0	15	15	6	activated microglia
5xC012	1900	944	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.0526315789473684	13	13	6	activated microglia
5xC012	734	439	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0	11	11	6	activated microglia
5xC012	3437	1473	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.145475705557172	13	13	6	activated microglia
5xC012	2976	1356	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0	13	13	6	activated microglia
5xC012	1197	632	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.50125313283208	10	10	6	activated microglia
5xC012	1640	854	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.121951219512195	13	13	6	activated microglia
5xC012	1987	990	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.452944136889784	13	13	6	activated microglia
5xC012	3757	1575	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.771892467394197	13	13	6	activated microglia
5xC012	443	310	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0	15	15	6	activated microglia
5xC012	1847	1003	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.162425554953979	13	13	6	activated microglia
5xC012	2039	982	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.294261893084846	13	13	6	activated microglia
5xC012	1397	799	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0	13	13	6	activated microglia
5xC012	464	322	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0	15	15	8	activated microglia
5xC012	455	307	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0	15	15	7	activated microglia
5xC012	425	303	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0	15	15	8	activated microglia
5xC012	670	392	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.149253731343284	11	11	6	activated microglia
5xC012	1160	685	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	2.32758620689655	10	10	5	activated microglia
5xC012	782	450	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0	10	10	6	activated microglia
5xC012	551	357	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.544464609800363	8	8	6	microglia
5xC012	610	349	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0	11	11	6	activated microglia
5xC012	1075	510	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.186046511627907	11	11	6	activated microglia
5xC012	899	465	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0	11	11	6	activated microglia
5xC012	641	379	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.15600624024961	17	17	6	activated microglia
5xC012	503	341	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.596421471172962	15	15	6	activated microglia
5xC012	443	306	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.225733634311512	15	15	6	activated microglia
5xC012	463	319	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0	15	15	7	activated microglia
5xC012	1957	1034	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0	13	13	6	activated microglia
5xC012	1118	642	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.0894454382826476	10	10	6	activated microglia
5xC012	1439	835	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.0694927032661571	13	13	6	activated microglia
5xC012	560	370	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0	11	11	6	activated microglia
5xC012	507	329	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0	11	11	6	activated microglia
5xC012	557	378	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0	15	15	7	activated microglia
5xC012	1428	746	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.210084033613445	10	10	6	activated microglia
5xC012	599	382	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.1669449081803	11	11	6	activated microglia
5xC012	1648	924	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.242718446601942	13	13	6	activated microglia
5xC012	543	364	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0	11	11	6	activated microglia
5xC012	491	302	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	4.4806517311609	11	11	6	activated microglia
5xC012	1714	915	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.116686114352392	13	13	6	activated microglia
5xC012	796	383	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.125628140703518	11	11	6	activated microglia
5xC012	449	313	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0	15	15	6	activated microglia
5xC012	562	370	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.177935943060498	11	11	6	activated microglia
5xC012	480	357	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0	15	15	8	activated microglia
5xC012	1525	892	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0	5	5	1	microglia
5xC012	474	314	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.632911392405063	15	15	7	activated microglia
5xC012	1449	789	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.483091787439614	13	13	6	activated microglia
5xC012	1370	787	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.072992700729927	9	9	9	microglia
5xC012	451	311	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.221729490022173	11	11	6	activated microglia
5xC012	1576	835	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.253807106598985	13	13	6	activated microglia
5xC012	1209	656	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0	10	10	6	activated microglia
5xC012	900	494	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0	11	11	6	activated microglia
5xC012	1168	679	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0	17	17	2	activated microglia
5xC012	491	314	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.203665987780041	11	11	6	activated microglia
5xC012	610	366	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.327868852459016	11	11	6	activated microglia
5xC012	990	598	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0	10	10	6	activated microglia
5xC012	807	391	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0	11	11	6	activated microglia
5xC012	794	503	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0	10	10	6	activated microglia
5xC012	1466	847	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.204638472032742	13	13	6	activated microglia
5xC012	2485	1395	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0	13	13	5	activated microglia
5xC012	673	435	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0	11	11	6	activated microglia
5xC012	2209	1064	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.497962879130828	13	13	6	activated microglia
5xC012	996	600	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.70281124497992	10	10	6	activated microglia
5xC012	807	427	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	2.23048327137546	17	17	6	activated microglia
5xC012	2346	1309	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.0426257459505541	2	2	1	microglia
5xC012	458	332	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.436681222707424	15	15	8	activated microglia
5xC012	1665	882	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0	13	13	6	activated microglia
5xC012	442	309	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0	15	15	6	activated microglia
5xC012	446	321	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0	15	15	7	activated microglia
5xC012	2304	1112	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.260416666666667	13	13	6	activated microglia
5xC012	2255	1065	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0	13	13	6	activated microglia
5xC012	462	312	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0	15	15	6	activated microglia
5xC012	1211	614	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.247729149463254	10	10	6	activated microglia
5xC012	853	569	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0	17	17	9	activated microglia
5xC012	699	420	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.143061516452074	11	11	6	activated microglia
5xC012	476	311	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0	11	11	6	activated microglia
5xC012	2266	1208	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.0441306266548985	14	14	6	S100a8/9
5xC012	469	329	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.213219616204691	15	15	6	activated microglia
5xC012	729	421	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0	17	17	5	activated microglia
5xC012	451	315	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0	15	15	6	activated microglia
5xC012	434	310	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0	15	15	6	activated microglia
5xC012	3217	1441	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	1.33664905191172	13	13	6	activated microglia
5xC012	473	312	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0	11	11	6	activated microglia
5xC012	1427	819	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.490539593552908	13	13	6	activated microglia
5xC012	813	430	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.2460024600246	17	17	6	activated microglia
5xC012	453	324	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0	15	15	6	activated microglia
5xC012	800	516	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.125	10	10	6	activated microglia
5xC012	729	436	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.274348422496571	6	6	6	microglia
5xC012	605	409	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	1.48760330578512	17	17	3	activated microglia
5xC012	859	462	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.349243306169965	17	17	6	activated microglia
5xC012	1808	924	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0	13	13	5	activated microglia
5xC012	760	486	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0	4	4	5	microglia
5xC012	409	315	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.244498777506112	15	15	8	activated microglia
5xC012	1862	974	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.322234156820623	2	2	1	microglia
5xC012	498	307	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0	15	15	6	activated microglia
5xC012	456	329	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0	15	15	7	activated microglia
5xC012	474	331	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0	17	17	8	activated microglia
5xC012	593	411	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	2.36087689713322	17	17	5	activated microglia
5xC012	462	304	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.216450216450216	11	11	6	activated microglia
5xC012	4369	1677	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	3.06706340123598	13	13	6	activated microglia
5xC012	426	306	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0	15	15	7	activated microglia
5xC012	497	341	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.201207243460765	11	11	6	activated microglia
5xC012	2887	1277	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	1.07377900935227	13	13	6	activated microglia
5xC012	677	374	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	2.21565731166913	17	17	6	activated microglia
5xC012	433	308	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0	15	15	6	activated microglia
5xC012	787	449	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.127064803049555	11	11	6	activated microglia
5xC012	1067	627	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0	10	10	6	activated microglia
5xC012	525	355	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.19047619047619	11	11	6	activated microglia
5xC012	453	315	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.22075055187638	15	15	7	activated microglia
5xC012	515	315	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0	11	11	6	activated microglia
5xC012	1768	855	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.395927601809955	13	13	6	activated microglia
5xC012	476	342	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.630252100840336	15	15	6	activated microglia
5xC012	1976	960	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.101214574898785	13	13	6	activated microglia
5xC012	501	328	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.998003992015968	11	11	6	activated microglia
5xC012	470	322	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0	17	17	7	activated microglia
5xC012	2588	1101	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.347758887171561	13	13	6	activated microglia
5xC012	676	439	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.14792899408284	10	10	6	activated microglia
5xC012	442	322	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0	19	19	0	microglia
5xC012	500	321	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.4	15	15	6	activated microglia
5xC012	627	371	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0	11	11	6	activated microglia
5xC012	461	326	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.216919739696312	15	15	7	activated microglia
5xC012	1510	805	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0	13	13	6	activated microglia
5xC012	3125	1457	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.352	13	13	1	activated microglia
5xC012	3389	1461	Female	Cortex	5X012	5XFAD	18 month	SC	5XFAD_18mo	0.0590144585423429	13	13	6	activated microglia
